response_id,date,customer_id,score,feedback,touchpoint,customer_segment
9031,2025-04-17,C84436,2,Too many problems.,Mobile App,Consumer
9032,2025-05-20,C75455,6,Average experience.,Support,SMB
9033,2025-05-16,C52690,6,Satisfactory service.,Website,SMB
9034,2025-05-08,C30834,7,Could use some improvements.,Website,Consumer
9035,2025-05-15,C92555,9,Very satisfied with the experience.,Support,Consumer
9036,2025-04-13,C72364,10,Outstanding support team.,Website,Consumer
9037,2025-04-04,C61225,3,Frequent issues and bugs.,Email,Consumer
9038,2025-04-28,C34807,6,Works as expected.,Email,Enterprise
9039,2025-05-12,C53109,1,Too expensive for what it offers.,Website,Enterprise
9040,2025-04-03,C73551,7,Meets our basic needs.,Email,Enterprise
9041,2025-04-18,C99112,1,Difficult to use.,Support,Enterprise
9042,2025-05-13,C58217,2,Too many problems.,Email,SMB
9043,2025-05-05,C38276,6,Could use some improvements.,Support,Enterprise
9044,2025-04-24,C12172,9,Excellent ROI for our business.,Website,Enterprise
9045,2025-05-16,C83549,9,Exceeded our expectations.,Mobile App,SMB
9046,2025-04-18,C31038,7,Satisfactory service.,Mobile App,Consumer
9047,2025-05-14,C47173,3,Not worth the price.,Email,SMB
9048,2025-04-19,C44535,7,Generally satisfied.,Support,Consumer
9049,2025-04-25,C81602,10,Transformative for our operations.,Mobile App,Enterprise
9050,2025-05-11,C28286,2,Too many problems.,Website,Consumer
9051,2025-05-10,C73062,5,Satisfactory service.,Mobile App,Enterprise
9052,2025-05-31,C98219,1,Needs significant improvement.,Website,Consumer
9053,2025-04-29,C76560,8,Very satisfied with the experience.,Support,Enterprise
9054,2025-04-26,C78116,6,Good but room for improvement.,Website,Enterprise
9055,2025-04-10,C97191,7,Average experience.,Support,SMB
9056,2025-05-24,C74363,1,Would not recommend.,Mobile App,Consumer
9057,2025-05-07,C94184,1,Would not recommend.,Support,SMB
9058,2025-05-15,C86985,5,Some features could be better.,Email,Enterprise
9059,2025-04-11,C79334,4,Poor customer support.,Email,SMB
9060,2025-04-11,C14837,5,Decent performance.,Support,SMB
9061,2025-04-26,C62123,2,Disappointed with the service.,Website,Enterprise
9062,2025-05-07,C37210,7,Meets our basic needs.,Support,SMB
9063,2025-05-16,C62220,8,Very intuitive interface.,Mobile App,Enterprise
9064,2025-05-01,C43371,3,Would not recommend.,Mobile App,Enterprise
9065,2025-05-15,C54762,5,Good but room for improvement.,Support,Consumer
9066,2025-05-04,C64089,9,Exceeded our expectations.,Website,Consumer
9067,2025-05-16,C15934,1,Not worth the price.,Mobile App,SMB
9068,2025-05-04,C76229,7,Generally satisfied.,Website,Consumer
9069,2025-04-16,C76852,5,Satisfactory service.,Website,Enterprise
9070,2025-05-30,C95067,7,Meets our basic needs.,Website,Enterprise
9071,2025-04-21,C93326,4,Would not recommend.,Website,Enterprise
9072,2025-05-25,C33553,8,Great value for money.,Mobile App,Enterprise
9073,2025-04-15,C25099,9,Transformative for our operations.,Support,Consumer
9074,2025-05-02,C85846,7,Could use some improvements.,Website,Consumer
9075,2025-04-09,C26989,3,Would not recommend.,Mobile App,Consumer
9076,2025-05-26,C96951,9,Highly recommended!,Website,Consumer
9077,2025-05-14,C74620,10,Excellent product and service!,Website,SMB
9078,2025-05-02,C12141,3,Not worth the price.,Website,Consumer
9079,2025-04-09,C85258,2,Not worth the price.,Website,Consumer
9080,2025-04-26,C14558,4,Would not recommend.,Support,SMB
9081,2025-04-21,C68073,3,Too expensive for what it offers.,Mobile App,SMB
9082,2025-05-20,C72772,4,Poor customer support.,Website,SMB
9083,2025-04-13,C16337,7,Generally satisfied.,Mobile App,Enterprise
9084,2025-05-21,C69566,9,Best in class solution!,Email,Consumer
9085,2025-05-19,C54190,9,Very intuitive interface.,Website,Enterprise
9086,2025-04-24,C37467,10,Very intuitive interface.,Mobile App,Consumer
9087,2025-05-06,C60459,5,Good product overall.,Email,Consumer
9088,2025-04-29,C84852,8,Excellent product and service!,Email,Consumer
9089,2025-05-29,C95357,8,Excellent product and service!,Email,Consumer
9090,2025-05-17,C79623,3,Poor customer support.,Website,SMB
9091,2025-04-06,C21920,4,Not worth the price.,Website,Enterprise
9092,2025-04-15,C30663,9,Excellent product and service!,Email,Consumer
9093,2025-05-18,C37987,9,Highly recommended!,Email,Enterprise
9094,2025-05-07,C31586,3,Not intuitive enough.,Email,SMB
9095,2025-04-10,C19419,7,Works as expected.,Mobile App,Enterprise
9096,2025-04-03,C58759,7,Satisfactory service.,Mobile App,Enterprise
9097,2025-04-09,C63501,3,Not worth the price.,Email,Enterprise
9098,2025-04-05,C43808,5,Generally satisfied.,Email,SMB
9099,2025-04-06,C30900,7,Satisfactory service.,Mobile App,Consumer
9100,2025-05-07,C32693,3,Not intuitive enough.,Email,Enterprise
9101,2025-04-28,C81065,8,Transformative for our operations.,Email,Consumer
9102,2025-04-28,C52067,9,Very intuitive interface.,Support,Consumer
9103,2025-05-27,C71106,5,Satisfactory service.,Support,SMB
9104,2025-04-03,C20722,8,Very satisfied with the experience.,Mobile App,Enterprise
9105,2025-05-23,C27197,8,Great value for money.,Support,SMB
9106,2025-05-17,C54732,2,Frequent issues and bugs.,Mobile App,Consumer
9107,2025-04-07,C94169,2,Frequent issues and bugs.,Website,SMB
9108,2025-04-11,C96087,2,Too many problems.,Mobile App,Enterprise
9109,2025-04-28,C23146,3,Difficult to use.,Mobile App,Enterprise
9110,2025-05-07,C99457,7,Satisfactory service.,Support,SMB
9111,2025-05-08,C48464,2,Needs significant improvement.,Email,SMB
9112,2025-05-14,C38493,9,Exceeded our expectations.,Website,Enterprise
9113,2025-05-28,C52803,6,Could use some improvements.,Email,Consumer
9114,2025-05-03,C57397,10,Great value for money.,Mobile App,SMB
9115,2025-05-17,C87277,6,Satisfactory service.,Support,Consumer
9116,2025-04-13,C34758,6,Good but room for improvement.,Mobile App,Enterprise
9117,2025-04-17,C89127,3,Difficult to use.,Support,Consumer
9118,2025-04-22,C53260,4,Poor customer support.,Support,SMB
9119,2025-04-13,C18576,5,Average experience.,Support,Enterprise
9120,2025-05-30,C16339,2,Disappointed with the service.,Website,Consumer
9121,2025-05-21,C30248,7,Some features could be better.,Mobile App,Enterprise
9122,2025-04-22,C43877,4,Would not recommend.,Email,SMB
9123,2025-04-04,C72950,2,Not worth the price.,Website,Enterprise
9124,2025-04-10,C88264,10,Very satisfied with the experience.,Website,Enterprise
9125,2025-05-03,C55578,9,Excellent product and service!,Email,SMB
9126,2025-04-17,C36553,2,Too expensive for what it offers.,Mobile App,SMB
9127,2025-05-03,C98730,6,Works as expected.,Email,SMB
9128,2025-05-08,C59034,6,Could use some improvements.,Mobile App,Enterprise
9129,2025-04-30,C20369,9,Transformative for our operations.,Support,Consumer
9130,2025-04-01,C10750,2,Not intuitive enough.,Website,SMB
9131,2025-05-14,C16684,8,Excellent product and service!,Website,Enterprise
9132,2025-04-21,C54884,5,Some features could be better.,Website,Consumer
9133,2025-05-23,C95528,3,Disappointed with the service.,Email,Consumer
9134,2025-04-11,C18679,5,Could use some improvements.,Website,SMB
9135,2025-05-22,C36134,10,Excellent product and service!,Mobile App,Consumer
9136,2025-05-20,C31404,8,Very satisfied with the experience.,Website,Consumer
9137,2025-05-01,C53378,3,Poor customer support.,Website,SMB
9138,2025-05-21,C21526,7,Generally satisfied.,Support,Consumer
9139,2025-05-11,C82831,10,Highly recommended!,Mobile App,Enterprise
9140,2025-05-07,C46640,4,Difficult to use.,Mobile App,Consumer
9141,2025-05-11,C79308,1,Disappointed with the service.,Mobile App,Consumer
9142,2025-05-14,C55830,10,Transformative for our operations.,Mobile App,Enterprise
9143,2025-04-28,C65770,3,Poor customer support.,Support,Consumer
9144,2025-05-02,C43889,7,Some features could be better.,Email,SMB
9145,2025-05-30,C13329,7,Good product overall.,Email,SMB
9146,2025-04-06,C42494,2,Too expensive for what it offers.,Support,Enterprise
9147,2025-05-08,C52359,2,Frequent issues and bugs.,Website,SMB
9148,2025-04-15,C72576,3,Needs significant improvement.,Support,SMB
9149,2025-04-05,C91084,5,Works as expected.,Email,Consumer
9150,2025-04-10,C64581,10,Exceeded our expectations.,Email,Consumer
9151,2025-04-17,C24233,10,Exceeded our expectations.,Support,Enterprise
9152,2025-05-29,C34335,8,Great value for money.,Website,SMB
9153,2025-05-07,C38877,9,Best in class solution!,Email,Consumer
9154,2025-04-16,C52633,1,Difficult to use.,Email,Enterprise
9155,2025-04-10,C90158,8,Great value for money.,Website,Consumer
9156,2025-04-16,C57102,9,Transformative for our operations.,Website,Enterprise
9157,2025-05-04,C27309,6,Meets our basic needs.,Email,Consumer
9158,2025-05-06,C54496,5,Meets our basic needs.,Email,SMB
9159,2025-04-27,C47523,4,Difficult to use.,Website,Enterprise
9160,2025-05-21,C41697,4,Difficult to use.,Mobile App,SMB
9161,2025-04-17,C41519,9,Very intuitive interface.,Email,Consumer
9162,2025-05-03,C48005,9,Exceeded our expectations.,Support,SMB
9163,2025-05-20,C17223,1,Disappointed with the service.,Support,Consumer
9164,2025-05-26,C45947,7,Some features could be better.,Mobile App,Enterprise
9165,2025-05-02,C43491,8,Excellent product and service!,Website,Consumer
9166,2025-05-22,C15355,3,Too expensive for what it offers.,Email,SMB
9167,2025-05-31,C66675,3,Too many problems.,Website,Consumer
9168,2025-04-26,C74240,6,Decent performance.,Mobile App,Enterprise
9169,2025-05-12,C84179,1,Not intuitive enough.,Support,Enterprise
9170,2025-04-10,C31252,4,Difficult to use.,Support,SMB
9171,2025-05-25,C99345,1,Poor customer support.,Website,SMB
9172,2025-05-26,C41445,5,Works as expected.,Email,SMB
9173,2025-05-08,C17497,7,Good product overall.,Mobile App,SMB
9174,2025-04-22,C38221,2,Disappointed with the service.,Support,Enterprise
9175,2025-05-29,C37494,7,Good but room for improvement.,Support,Consumer
9176,2025-05-18,C93788,6,Average experience.,Website,SMB
9177,2025-05-06,C36917,1,Too expensive for what it offers.,Email,SMB
9178,2025-05-13,C67153,4,Difficult to use.,Support,Enterprise
9179,2025-04-28,C54015,8,Very satisfied with the experience.,Email,SMB
9180,2025-04-01,C52722,10,Excellent product and service!,Website,SMB
9181,2025-04-14,C56379,9,Highly recommended!,Website,SMB
9182,2025-05-29,C18803,8,Outstanding support team.,Support,Consumer
9183,2025-04-22,C53146,1,Poor customer support.,Email,SMB
9184,2025-04-17,C87933,7,Average experience.,Email,Consumer
9185,2025-05-11,C16118,8,Excellent product and service!,Support,SMB
9186,2025-05-13,C82838,10,Very intuitive interface.,Website,Enterprise
9187,2025-05-31,C10959,7,Works as expected.,Mobile App,SMB
9188,2025-05-23,C36525,1,Too many problems.,Email,Enterprise
9189,2025-05-31,C25235,1,Too many problems.,Support,SMB
9190,2025-05-18,C40942,8,Best in class solution!,Mobile App,SMB
9191,2025-05-21,C78570,4,Too expensive for what it offers.,Mobile App,SMB
9192,2025-05-05,C26396,9,Highly recommended!,Mobile App,Consumer
9193,2025-05-14,C60348,3,Not worth the price.,Email,Consumer
9194,2025-04-14,C24186,1,Not intuitive enough.,Email,SMB
9195,2025-04-09,C43186,6,Works as expected.,Email,SMB
9196,2025-05-16,C74091,2,Not worth the price.,Mobile App,Consumer
9197,2025-05-25,C23026,5,Average experience.,Website,Consumer
9198,2025-04-02,C27712,7,Average experience.,Website,Consumer
9199,2025-05-26,C46855,4,Difficult to use.,Mobile App,Consumer
9200,2025-04-20,C59384,5,Average experience.,Mobile App,Enterprise
9201,2025-05-24,C52383,1,Frequent issues and bugs.,Email,Enterprise
9202,2025-05-31,C88987,2,Needs significant improvement.,Support,SMB
9203,2025-04-05,C22118,10,Outstanding support team.,Email,SMB
9204,2025-04-09,C48069,1,Too many problems.,Mobile App,SMB
9205,2025-04-26,C49799,1,Too many problems.,Support,Enterprise
9206,2025-04-26,C27710,2,Disappointed with the service.,Website,Enterprise
9207,2025-04-06,C77466,8,Excellent product and service!,Mobile App,Enterprise
9208,2025-04-07,C49692,1,Needs significant improvement.,Support,SMB
9209,2025-05-21,C13128,2,Poor customer support.,Website,Consumer
9210,2025-04-22,C33335,8,Best in class solution!,Website,Enterprise
9211,2025-04-21,C85091,10,Great value for money.,Email,Enterprise
9212,2025-04-28,C93950,8,Excellent ROI for our business.,Mobile App,SMB
9213,2025-05-12,C55185,6,Good product overall.,Mobile App,Consumer
9214,2025-04-30,C61450,6,Some features could be better.,Email,Consumer
9215,2025-04-29,C15146,7,Meets our basic needs.,Mobile App,Enterprise
9216,2025-05-20,C15915,1,Difficult to use.,Mobile App,SMB
9217,2025-04-21,C35110,9,Highly recommended!,Website,Consumer
9218,2025-05-02,C57769,7,Meets our basic needs.,Email,SMB
9219,2025-05-23,C31399,6,Satisfactory service.,Email,SMB
9220,2025-05-14,C40450,10,Transformative for our operations.,Support,Enterprise
9221,2025-04-19,C97245,3,Frequent issues and bugs.,Mobile App,Consumer
9222,2025-04-05,C93278,5,Some features could be better.,Mobile App,SMB
9223,2025-05-25,C74929,8,Excellent ROI for our business.,Email,Enterprise
9224,2025-04-03,C74368,6,Could use some improvements.,Email,Enterprise
9225,2025-05-17,C15571,8,Great value for money.,Website,SMB
9226,2025-04-27,C67502,4,Not worth the price.,Website,Consumer
9227,2025-05-08,C32638,3,Needs significant improvement.,Email,SMB
9228,2025-04-15,C65370,3,Disappointed with the service.,Website,Enterprise
9229,2025-05-14,C10595,9,Excellent product and service!,Email,Enterprise
9230,2025-05-31,C60700,5,Decent performance.,Website,SMB
9231,2025-04-13,C95554,8,Excellent product and service!,Support,Enterprise
9232,2025-04-05,C28924,6,Could use some improvements.,Email,SMB
9233,2025-05-25,C70343,10,Best in class solution!,Mobile App,SMB
9234,2025-04-21,C52807,5,Generally satisfied.,Support,Enterprise
9235,2025-05-28,C11034,4,Not worth the price.,Mobile App,SMB
9236,2025-05-17,C62597,5,Decent performance.,Email,SMB
9237,2025-05-08,C11832,10,Excellent product and service!,Website,Enterprise
9238,2025-04-10,C65312,9,Excellent ROI for our business.,Support,Consumer
9239,2025-05-25,C27882,1,Too many problems.,Website,SMB
9240,2025-05-22,C66683,4,Needs significant improvement.,Email,Consumer
9241,2025-05-14,C55023,8,Very intuitive interface.,Support,Enterprise
9242,2025-05-07,C27876,3,Would not recommend.,Support,Consumer
9243,2025-05-05,C69243,7,Good but room for improvement.,Email,Enterprise
9244,2025-04-11,C67286,9,Highly recommended!,Mobile App,Consumer
9245,2025-05-03,C35166,3,Not worth the price.,Mobile App,SMB
9246,2025-05-14,C47635,10,Excellent ROI for our business.,Website,SMB
9247,2025-05-14,C25028,2,Too many problems.,Website,SMB
9248,2025-05-11,C25273,2,Disappointed with the service.,Mobile App,Consumer
9249,2025-04-01,C10696,3,Poor customer support.,Email,Consumer
9250,2025-05-08,C91557,5,Average experience.,Mobile App,SMB
9251,2025-05-15,C13617,3,Too many problems.,Mobile App,Consumer
9252,2025-04-08,C92637,8,Highly recommended!,Support,Consumer
9253,2025-04-10,C94978,10,Best in class solution!,Mobile App,SMB
9254,2025-05-17,C35354,1,Disappointed with the service.,Mobile App,Enterprise
9255,2025-04-30,C91314,8,Highly recommended!,Mobile App,SMB
9256,2025-05-31,C40619,5,Could use some improvements.,Website,Consumer
9257,2025-04-26,C96861,8,Excellent ROI for our business.,Website,Enterprise
9258,2025-05-28,C28896,8,Highly recommended!,Website,SMB
9259,2025-05-20,C38047,6,Good but room for improvement.,Support,Enterprise
9260,2025-05-02,C49077,7,Generally satisfied.,Support,Enterprise
9261,2025-04-25,C19043,2,Needs significant improvement.,Email,Enterprise
9262,2025-04-24,C49354,10,Transformative for our operations.,Website,Consumer
9263,2025-05-04,C69244,10,Excellent product and service!,Email,SMB
9264,2025-04-15,C18056,2,Frequent issues and bugs.,Website,Enterprise
9265,2025-05-09,C70265,5,Good product overall.,Mobile App,Enterprise
9266,2025-04-13,C73968,9,Excellent ROI for our business.,Website,Consumer
9267,2025-04-12,C52557,2,Difficult to use.,Support,Consumer
9268,2025-04-21,C96571,1,Needs significant improvement.,Email,SMB
9269,2025-04-02,C96607,2,Not worth the price.,Email,SMB
9270,2025-05-15,C19030,3,Disappointed with the service.,Mobile App,Enterprise
9271,2025-04-03,C22072,8,Very intuitive interface.,Website,Enterprise
9272,2025-05-31,C64903,2,Too many problems.,Email,Enterprise
9273,2025-05-31,C47854,5,Average experience.,Mobile App,SMB
9274,2025-04-27,C71454,1,Too expensive for what it offers.,Website,Consumer
9275,2025-04-07,C13802,7,Some features could be better.,Mobile App,SMB
9276,2025-04-26,C20529,2,Would not recommend.,Support,Enterprise
9277,2025-04-21,C62275,1,Difficult to use.,Mobile App,Enterprise
9278,2025-05-06,C24751,6,Could use some improvements.,Email,Consumer
9279,2025-04-03,C78141,8,Highly recommended!,Support,Enterprise
9280,2025-05-03,C69965,7,Some features could be better.,Website,Consumer
9281,2025-05-27,C47948,6,Satisfactory service.,Support,Consumer
9282,2025-05-23,C23062,1,Too expensive for what it offers.,Email,Enterprise
9283,2025-04-13,C18900,2,Difficult to use.,Mobile App,Consumer
9284,2025-04-25,C44497,6,Works as expected.,Mobile App,Consumer
